type,regressor,preprocess_params,interaction_degree_mean,interaction_degree_std,reduction_factors_mean,reduction_factors_std,test_param_mean,test_param_std,training_size_mean,training_size_std,RNez_MAE_mean,RNez_MAE_std,RNez_MAE_bs_ci_low,RNez_MAE_bs_ci_up,RNez_RMSE_mean,RNez_RMSE_std,RNez_RMSE_bs_ci_low,RNez_RMSE_bs_ci_up,RNez_time_err_mean,RNez_time_err_std,RNez_relative_err_mean,RNez_relative_err_std,RNez_max_error_mean,RNez_max_error_std,RMax_MAE_mean,RMax_MAE_std,RMax_MAE_bs_ci_low,RMax_MAE_bs_ci_up,RMax_RMSE_mean,RMax_RMSE_std,RMax_RMSE_bs_ci_low,RMax_RMSE_bs_ci_up,RMax_time_err_mean,RMax_time_err_std,RMax_relative_err_mean,RMax_relative_err_std,RMax_max_error_mean,RMax_max_error_std,MAE_mean,MAE_std,MAE_bs_ci_low,MAE_bs_ci_up,RMSE_mean,RMSE_std,RMSE_bs_ci_low,RMSE_bs_ci_up,pred_time_mean,pred_time_std,eval_reps_mean,eval_reps_std,fit_time_mean,fit_time_std
Test_Data,Lasso,"(True, False, True, False)",4.0,0.0,-1.0,0.0,50.0,0.0,50.0,0.0,0.563354753542973,0.07961902757590882,0.5455495809640737,0.5858110778008468,0.8467511750862861,0.13695592157183759,0.8118572701150858,0.8849438550645584,0.7132168706356511,0.10015646435411073,0.09932968381398041,0.015315957442884238,4.035269570731967,1.1564300887013728,1.5270311892909436,0.22244589605165493,1.4681765409962204,1.5907451222228337,2.1847204314763324,0.3641083811751275,2.084538031482576,2.2951292268365404,1.9334839219720328,0.28139702754810086,0.10649119882724949,0.016698058395177243,10.5501745974454,3.491148707939092,1.0451929714169583,0.11695796407422618,1.0151245962779027,1.0760530022776977,1.6617330158146144,0.24283916473910486,1.5993462172834003,1.7294606480923875,0.019952025413513184,0.004260011448252642,10.0,0.0,0.04969115257263183,0.012442269461202896
Test_Data,Lasso,"(True, False, True, False)",4.0,0.0,-1.0,0.0,100.0,0.0,100.0,0.0,0.43810323180209065,0.05160611946072729,0.4251238589457449,0.4513686526591454,0.6641274281620099,0.09125066450784756,0.6419851117017408,0.6871913735015405,0.5547419875192106,0.06557205269679606,0.07567249514798974,0.008531314629314642,3.4509788220663116,0.9598287895845529,1.0543113253754577,0.09683163796496481,1.0297098455890197,1.0826989964257672,1.4710242210626694,0.16456040458782134,1.424865682883976,1.5200590413303623,1.3348029971878148,0.12138127790298492,0.07655021651049577,0.008847875001760696,6.955013193889215,2.2089956357478995,0.7462072785887741,0.06075385205506766,0.7311831143076646,0.7643344506451709,1.142959483240053,0.11728957156957216,1.1073654686219874,1.1739991621608845,0.023238863945007324,0.007894910852594347,10.0,0.0,0.06750461578369141,0.014323620031533629
Test_Data,Lasso,"(True, False, True, False)",4.0,0.0,-1.0,0.0,300.0,0.0,300.0,0.0,0.3424616330116473,0.0295271818566452,0.3352195078792673,0.3493101740591556,0.5238955008370809,0.06088854517988914,0.5061951445194994,0.5395337766869732,0.433637843739566,0.03766787442358244,0.05772080593824383,0.004547863554304154,2.8376407940130735,0.636214258147776,0.8349418559497178,0.046106275199381055,0.8231283835134239,0.8470904215789977,1.1136650877035532,0.0978431670798836,1.088953103768219,1.1433616534094104,1.0572529562135415,0.060179132293153324,0.06305323777841287,0.006451029030494825,5.017823402048391,2.1221909604512526,0.5887017444806826,0.028162009564775072,0.5876143075493828,0.5903568081636619,0.8713919665468395,0.06807705311473478,0.8597074248770619,0.8863738542346293,0.024583749771118164,0.008271484600148794,10.0,0.0,0.13812288284301757,0.018310603183548053
Test_Data,Lasso,"(True, False, True, False)",4.0,0.0,-1.0,0.0,500.0,0.0,500.0,0.0,0.32787726303113046,0.026724486107108324,0.3232928905168425,0.33319107204715004,0.5054556027419853,0.056633453326224936,0.4932004968532311,0.5195176870616681,0.4151382977998439,0.03377146026274789,0.05498835160944971,0.00435295920381228,2.791575619423575,0.54763048209677,0.8069231633279074,0.038940104960478235,0.7965386034026744,0.8163630610858241,1.0512750352969455,0.08125707503015445,1.0288841277529208,1.0733349016037315,1.021708000662963,0.04984532557701334,0.06184914376723403,0.006077973070302846,4.403877073663609,1.751526133055033,0.567400213179519,0.02202615629964575,0.5618086440768154,0.5743047000043817,0.8260245923261849,0.05366739499238263,0.8119361346069974,0.8422812398735561,0.025561747550964357,0.007771348320079807,10.0,0.0,0.17833934783935546,0.022450467545535053
Test_Data,Lasso,"(True, False, True, False)",4.0,0.0,-1.0,0.0,700.0,0.0,700.0,0.0,0.3198710414677489,0.02582813937327419,0.31452200824822607,0.3267853829536171,0.494586517748558,0.05572948872628089,0.48134869780057077,0.5106121751120005,0.405008930628403,0.03271027144541979,0.05352133959031419,0.0042380736750683755,2.7405144338752034,0.5329588146123508,0.7933267684218949,0.03894819299927343,0.78392439293285,0.803701326220332,1.0279538659664804,0.07856484451104227,1.0080555884698876,1.0492690482938398,1.00451816368217,0.050284149547701926,0.06072521806074251,0.005817386844777087,4.253508225200001,1.7496665719711884,0.5565989049448219,0.023558797800968673,0.552049609608538,0.5626286772679422,0.8076877473367807,0.05382618564033737,0.7941110987734306,0.8250516828796534,0.02616239070892334,0.007425687870254129,10.0,0.0,0.2522067832946777,0.03313683726936421
Test_Data,Lasso,"(True, False, True, True)",4.0,0.0,-1.0,0.0,50.0,0.0,50.0,0.0,0.5885659335119307,0.09847634848119426,0.5642597971475128,0.6179056352330075,0.833055523129604,0.14966041014868597,0.7912986585297124,0.8708382962240144,0.745326499012792,0.12566390857879797,0.10527622553822806,0.019494084177133622,3.611831247125158,1.0618045392273783,0.8155578098168473,0.10632225204436493,0.7843717221118123,0.8427376871695843,1.096919837294819,0.15230161457322627,1.0561032755567337,1.1385126872832143,1.032510983947987,0.1337817738910652,0.0636340761686025,0.0102706394499574,4.307260298332746,1.0709300940543973,0.702061871664389,0.07164331389865337,0.6864617750687052,0.7213185666629466,0.9797601410592317,0.10603451934791618,0.9518498077378572,1.007128492910505,0.0621439790725708,0.011259688021941239,10.0,0.0,0.1311113166809082,0.02166556259200576
Test_Data,Lasso,"(True, False, True, True)",4.0,0.0,-1.0,0.0,100.0,0.0,100.0,0.0,0.4081847522271883,0.049337879910759025,0.3955655264261281,0.4188803989503098,0.6131568577641188,0.08213824441220936,0.5911243354399333,0.638571470338644,0.5168723814621038,0.06289923227650203,0.0716034056567676,0.00968274056263964,3.176596053967598,0.9286121307565586,0.4914623836278668,0.048281755023992755,0.48034044184743674,0.5014251509173563,0.6626464555783457,0.0694179641804013,0.6447181494969062,0.6804584131315188,0.6221958791281014,0.06051354010538057,0.03878668175433071,0.005477124965939696,2.571359964798907,0.6419630002193194,0.44982356792752753,0.040727454323645544,0.44090194870937827,0.4632498646127826,0.6400538543719345,0.060008580883525085,0.6248108676229054,0.6589084720630567,0.05912799835205078,0.011548804964831755,10.0,0.0,0.1769113063812256,0.022649161008592992
Test_Data,Lasso,"(True, False, True, True)",4.0,0.0,-1.0,0.0,300.0,0.0,300.0,0.0,0.28256285317180496,0.02019111964698928,0.27690922273357244,0.286541491870174,0.44612969404892616,0.05182176762045201,0.43233474949565004,0.4612679456341284,0.35782489923314,0.026401730410503796,0.0482896239190576,0.004013532120584227,2.6577599653611994,0.7421150875389595,0.32719413839224937,0.02344828728626598,0.3253414949182995,0.3253484215784545,0.4386018581908634,0.03290570437521458,0.43203987901009655,0.44757333130174604,0.4143204575724996,0.030258595162509082,0.02533313743915352,0.0030308571671906134,1.7071473275130744,0.3462591581640868,0.3048784957820272,0.01595805135138836,0.30660770775553586,0.3093249030964694,0.4432678040499979,0.03291545343131428,0.4343552008735202,0.45126477082223737,0.06238772392272949,0.01114829459655233,10.0,0.0,0.360354642868042,0.03228840236029975
Test_Data,Lasso,"(True, False, True, True)",4.0,0.0,-1.0,0.0,500.0,0.0,500.0,0.0,0.26343810753164865,0.018566136966639304,0.2600139790519002,0.2660876318747718,0.41877845359968363,0.05512752017863243,0.4053161249283817,0.43425764227039926,0.3335611734921198,0.02366596275395563,0.044598031689862074,0.0032851986786807995,2.5171253314899236,0.7538472086446245,0.3058074303274584,0.02103015148762133,0.29926115087766963,0.31077838839467514,0.41094271795595155,0.030477991670114737,0.4036085031007915,0.4178385620467031,0.3872457641092115,0.0273338217770331,0.023533309315846202,0.002856880995046801,1.617180389870519,0.3456635402472734,0.28462276892955346,0.013631992544484385,0.28191828002797975,0.2872328190733144,0.41590566570857546,0.033372186356394676,0.40650333383995246,0.4218287787196687,0.06291665554046631,0.011786843365039934,10.0,0.0,0.5461250495910644,0.04887541204570293
Test_Data,Lasso,"(True, False, True, True)",4.0,0.0,-1.0,0.0,700.0,0.0,700.0,0.0,0.2555597744415911,0.015951042783103893,0.25289430620078707,0.25590100679604594,0.4057079301247514,0.05369587785399281,0.3942142139895162,0.4215357366818284,0.3235910561588001,0.020451899521756137,0.04332397855915051,0.0026037297949547357,2.456908139000238,0.7361227637162158,0.2959158857917588,0.02042611499500961,0.29034781597887566,0.3013681830532119,0.3977807339950899,0.02993507577724453,0.38779561808898944,0.40400176377481156,0.37472021732564675,0.026605381191027313,0.0227827180863281,0.0026438492390431856,1.5665319685618864,0.33627714689650484,0.27573783011667496,0.013090133016043252,0.2723160823943377,0.2787062288804018,0.40275771733583193,0.032768888428592755,0.4015069531048258,0.4063154355137149,0.0626554012298584,0.01055866733791492,10.0,0.0,0.7347243928909302,0.05506687495506996
Test_Data,Lasso,"(True, True, False, False)",4.0,0.0,-1.0,0.0,50.0,0.0,50.0,0.0,0.739739159334069,0.1509596009885578,0.7008394926272984,0.7794889122103417,1.0871773779880076,0.22860444983336511,1.029909472822327,1.1458287768282323,0.9361478836197372,0.19338581928699997,0.12891082706886897,0.02741020443333484,4.922367416848324,1.6820132385531714,3.241668440830412,0.5942552520717993,3.0732422041138556,3.4119759275003467,4.65135763101766,1.0452529929955994,4.367227266036523,4.92917164770208,4.101838744950937,0.757678141158815,0.20840837874887583,0.039576152838604654,21.747867092109153,9.627836634374296,1.9907038000822406,0.32342144063136175,1.9026983463978069,2.0939305244621784,3.383819020569713,0.7279190610384338,3.1902755253582358,3.6027694682573137,0.020851969718933105,0.006197845060908857,10.0,0.0,0.03198472499847412,0.005651851296801405
Test_Data,Lasso,"(True, True, False, False)",4.0,0.0,-1.0,0.0,100.0,0.0,100.0,0.0,0.5897362373948799,0.09415804688904834,0.5655310470549756,0.6150133045059325,0.893663989938101,0.14231752207870346,0.8547965898292982,0.9324020596516301,0.7462212794396536,0.1197052293233453,0.10313561691842457,0.018744758144216857,4.376193625605537,1.2096079143748053,1.6601432612080709,0.23125265243904738,1.5971436446990097,1.7256559583872737,2.395243150722168,0.3765496133485671,2.2926351124177455,2.5000716168604993,2.100273481651618,0.29213611747925494,0.11684285783677023,0.0169410284976751,11.45486647832262,3.34605536862306,1.1249397493014754,0.1352195038615715,1.0882606865219506,1.1573705829450616,1.8112858843800914,0.2606066105633967,1.7435236685282118,1.8892131460629005,0.021323423385620117,0.006689035545783605,10.0,0.0,0.040306534767150876,0.0074369519125542455
Test_Data,Lasso,"(True, True, False, False)",4.0,0.0,-1.0,0.0,300.0,0.0,300.0,0.0,0.3897769409141846,0.035486616625473956,0.3819588079522205,0.39622480346565514,0.5989189090658749,0.0702212278070873,0.5828110146963367,0.6164788493910804,0.4931416657579373,0.04509601589689937,0.06691171755039557,0.006155180657814222,3.0004593220360727,0.649274609318001,0.9359060865761619,0.07357788507997991,0.9163663279394306,0.9570402609078654,1.300285039245781,0.14712797884383205,1.2605578548983216,1.3458854122584971,1.184297942704267,0.09572463631209392,0.07064644321526727,0.006426734502081545,6.4185645349345055,2.2673861072700694,0.6628415137451732,0.04681062714204848,0.655278551282507,0.67139862614214,1.0133318977238746,0.10548257126387757,0.984699779822956,1.0476826275373599,0.022125649452209472,0.00640414732619673,10.0,0.0,0.10029309749603271,0.018458093225700346
Test_Data,Lasso,"(True, True, False, False)",4.0,0.0,-1.0,0.0,500.0,0.0,500.0,0.0,0.35664578372012395,0.0261157377950251,0.3500087929199013,0.3641293424643082,0.5527687937851108,0.059282496871446745,0.5378375491553076,0.5698292978680283,0.45127550201474326,0.03396257476927047,0.06032208784201337,0.003987381063062653,2.8906620398813185,0.6545226895359243,0.8608644568915997,0.058837809072399515,0.8485663409764422,0.8773592441169302,1.1592273532839084,0.10969188039123104,1.1344983477494677,1.1858061278872942,1.0892473110983538,0.07593467984833979,0.06639052815636004,0.005699304280206742,5.283020377027635,2.0734499401799185,0.6087551203058618,0.037621861105201604,0.5978320913771745,0.6179476250938062,0.908981606205721,0.07857812874514314,0.8854347462619779,0.9300072422381049,0.02149098873138428,0.006979013457692729,10.0,0.0,0.10831727981567382,0.010536690790290432
Test_Data,Lasso,"(True, True, False, False)",4.0,0.0,-1.0,0.0,700.0,0.0,700.0,0.0,0.3436554007859163,0.026899804233817444,0.3407667264474901,0.3472350612836092,0.5274510060130719,0.05464881220811884,0.5160845793073023,0.5405255199541816,0.4348334387943285,0.03478557236061774,0.057483801324845124,0.003692351909527323,2.6702453256918477,0.5340275308908194,0.8341608237343203,0.04848495568037891,0.8193794286922685,0.8491600193426516,1.1128985490841332,0.097476739976978,1.085701549802121,1.1376864902302246,1.0553807473029053,0.06201282343390451,0.06488219245273888,0.005582514097707434,4.98809915430003,1.9573604914161684,0.5889081122601183,0.03262416002424344,0.5796017080842738,0.5966349957497521,0.8716985981573694,0.0687694150722214,0.8529994705878127,0.8895094615903805,0.02428720474243164,0.007896096897302373,10.0,0.0,0.14643460273742676,0.0177229627227022
Test_Data,Lasso,"(True, True, False, True)",4.0,0.0,-1.0,0.0,50.0,0.0,50.0,0.0,0.7883812429385043,0.14936720828369712,0.7525754549743412,0.832925608580818,1.110387948644631,0.19239190870546488,1.0548220088751377,1.1618585644930906,0.9977282983013486,0.19132842128126007,0.13862717488877452,0.03175070717305338,4.615854179913802,1.0647720800008313,0.9589722983015126,0.1607613135143645,0.9217514829524444,1.0054856942178394,1.270678575533984,0.22263020366933628,1.2102642451962553,1.3355339445782304,1.2127077269126176,0.19937067164502476,0.07803219416620094,0.01733405719490541,4.728893240051429,1.1707168493317628,0.8736767706200084,0.10633655855612915,0.8472726948917682,0.9001161460536125,1.2022137871326992,0.14603035732614503,1.1621757646556135,1.240549452309809,0.026832141876220704,0.005467188995262038,10.0,0.0,0.04289142608642578,0.006153765627314647
Test_Data,Lasso,"(True, True, False, True)",4.0,0.0,-1.0,0.0,100.0,0.0,100.0,0.0,0.6144954558144253,0.09582765915394076,0.587472360934806,0.6397015269278167,0.8891945076027639,0.1427823031398578,0.8556746062361147,0.9317322702720816,0.77768076520266,0.12300743814182928,0.10968097032587706,0.02157254247032324,4.226303515308618,1.0930941131943124,0.6374437085567188,0.09519848343140286,0.6158640762347422,0.6599412885440674,0.8735418309348062,0.14663765415550448,0.8353195550978296,0.9186976181954116,0.8063349016881919,0.11918745710710087,0.05132690268067134,0.009087798131036577,3.5734376496341222,1.1711617093051934,0.625969582185572,0.06078134585042632,0.6102852588905898,0.6399900803057508,0.8881566600900641,0.0935395173808451,0.8630535871144935,0.9133155451184647,0.030126113891601563,0.008899878658048007,10.0,0.0,0.05941514492034912,0.01024249028453127
Test_Data,Lasso,"(True, True, False, True)",4.0,0.0,-1.0,0.0,300.0,0.0,300.0,0.0,0.36130341299363344,0.035466956804678505,0.3509634734602942,0.3720693034460589,0.5438761875582907,0.06368917811405199,0.5282056366799959,0.5596046440557003,0.45713312788284083,0.04518247662350355,0.06331986301170779,0.0070423719454262654,2.821176530470485,0.7055176533591766,0.35094427292495484,0.02759417787462449,0.3426961702412088,0.3581227711589902,0.4771916714161338,0.038594046755099774,0.46603160219474643,0.48718292349227454,0.444006607487909,0.035023249589566735,0.027754424849088036,0.0026007801269802146,1.9427404282316845,0.3372573805609576,0.356123842959294,0.02321870741135246,0.35095613796572034,0.36191368449761285,0.5126981613011593,0.04059057065647556,0.5031773296765286,0.5246631501507694,0.031376185417175295,0.008639698903336625,10.0,0.0,0.13972048282623292,0.017312058243346883
Test_Data,Lasso,"(True, True, False, True)",4.0,0.0,-1.0,0.0,500.0,0.0,500.0,0.0,0.3083626857520361,0.023938045810231665,0.30182472372948144,0.31511052539867196,0.4758814669157938,0.05299077143966779,0.46195436035874543,0.4891899765555931,0.39019695855706543,0.031244791240243566,0.0527996515895201,0.00430184490084069,2.583352751820314,0.6399531234323074,0.3086771465244333,0.018307568277185934,0.30513528026284853,0.3127350512600157,0.4184913021686823,0.02534731959230955,0.41297758350564945,0.424127238770202,0.39051318445021393,0.023006233346099934,0.024408742495568108,0.0021483245263833575,1.7312074646841749,0.2652006427974366,0.3085199161382347,0.01399979221562395,0.3042970108472256,0.3107071954508764,0.44904950444338404,0.02935291907388509,0.44137841055019933,0.4575792620614083,0.034204325675964355,0.009158872499966718,10.0,0.0,0.16906213283538818,0.020945625630928333
Test_Data,Lasso,"(True, True, False, True)",4.0,0.0,-1.0,0.0,700.0,0.0,700.0,0.0,0.2928195550346496,0.02081118137525025,0.2863184782211971,0.29927367309256725,0.4513234816673199,0.0458164928055087,0.43840468349858874,0.46302280405190444,0.37051960204674145,0.027170858692302343,0.049826650353636065,0.0034706097125634136,2.4587538135695577,0.6017740138597876,0.29220533223948986,0.018698932351470354,0.2878977686625849,0.29617989863718325,0.39854395673908427,0.02625236087969523,0.392041592747154,0.4045640059150633,0.3696743515432162,0.023515981117348088,0.023091330317683692,0.0020795505400935505,1.6207431113322786,0.2531207204076263,0.29251244363706974,0.014269263823253744,0.28984100097000154,0.29576536338527804,0.42649727057008713,0.027319889457567057,0.41905712990499616,0.4325904049696921,0.03331449508666992,0.008965619765309697,10.0,0.0,0.2220057439804077,0.025398068923680246
