type,regressor,preprocess_params,interaction_degree_mean,interaction_degree_std,reduction_factors_mean,reduction_factors_std,test_param_mean,test_param_std,training_size_mean,training_size_std,RNez_MAE_mean,RNez_MAE_std,RNez_MAE_bs_ci_low,RNez_MAE_bs_ci_up,RNez_RMSE_mean,RNez_RMSE_std,RNez_RMSE_bs_ci_low,RNez_RMSE_bs_ci_up,RNez_time_err_mean,RNez_time_err_std,RNez_relative_err_mean,RNez_relative_err_std,RNez_max_error_mean,RNez_max_error_std,RMax_MAE_mean,RMax_MAE_std,RMax_MAE_bs_ci_low,RMax_MAE_bs_ci_up,RMax_RMSE_mean,RMax_RMSE_std,RMax_RMSE_bs_ci_low,RMax_RMSE_bs_ci_up,RMax_time_err_mean,RMax_time_err_std,RMax_relative_err_mean,RMax_relative_err_std,RMax_max_error_mean,RMax_max_error_std,MAE_mean,MAE_std,MAE_bs_ci_low,MAE_bs_ci_up,RMSE_mean,RMSE_std,RMSE_bs_ci_low,RMSE_bs_ci_up,pred_time_mean,pred_time_std,eval_reps_mean,eval_reps_std,fit_time_mean,fit_time_std
Test_Data,MLP128,"(True, False, False, False)",1.0,0.0,-1.0,0.0,50.0,0.0,50.0,0.0,1.1335740041611266,0.26372302181879614,1.0630509631522003,1.2061000037530414,1.5448938830873555,0.3400803690369317,1.4493322479778326,1.6439862043489044,1.4342569948005326,0.3343988098049695,0.2007054212071605,0.056698181432516384,6.126904798512884,1.6319377379883218,5.610954775835592,2.1595268352481565,5.01675930427226,6.217026984429413,7.117256162329679,2.6226895219195763,6.311282475394084,7.859949677445904,7.102276776821464,2.742937733059622,0.4172642024225323,0.1742690220926371,21.03187822921625,7.157217136241462,3.3722643899983593,1.1805097823684325,3.065536090947311,3.7012281444551034,5.158882937949536,1.8444840467334256,4.6743843305882,5.654470913401123,0.01978484630584717,0.0005516490911947086,10.0,0.0,5.104340143203736,1.1347758264679924
Test_Data,MLP128,"(True, False, False, False)",1.0,0.0,-1.0,0.0,100.0,0.0,100.0,0.0,0.6411164399876667,0.24487004839648363,0.5859176383271498,0.7104652624899287,0.9266180419874341,0.3344196314569384,0.851218630089837,1.0209968613356835,0.8104255974901686,0.30421974628052906,0.10794960896755804,0.04109957839331051,4.054201592726101,1.0813347124457493,1.9365540466651923,1.350611176942319,1.6250423870018336,2.3677571788665945,2.511892666666217,1.6050089721364997,2.1425481869371983,3.028858597102125,2.445689027597214,1.682292598248683,0.1414737508095363,0.10894056310547025,8.753231260616419,4.1664432646921,1.2888352433264294,0.7847651041707462,1.1031229686972492,1.5374313103083355,1.90076885188778,1.1465373318917778,1.6253424285990372,2.2518666258318674,0.01971529483795166,0.0011969699282337342,10.0,0.0,5.87021110534668,0.9437048536534163
Test_Data,MLP128,"(True, False, False, False)",1.0,0.0,-1.0,0.0,300.0,0.0,300.0,0.0,0.4284311040362251,0.06753030581616724,0.4093953260624771,0.44322097753964446,0.631517158746355,0.08938257891182019,0.6105571223497382,0.6495632246623577,0.5420600556850337,0.08602480060778742,0.07292381674511964,0.01117030896242709,3.1443167940795202,0.6159611887633146,0.8689398474134322,0.3239657921101884,0.7876759957171142,0.9602115254250624,1.1746990480204227,0.40355166166141154,1.0828016166781762,1.27348498393392,1.0983065327080432,0.4060686286738466,0.061766177981120246,0.024889988898361633,4.892353983451351,1.9264076114674353,0.6486854757248287,0.1895483487132303,0.6039648966179446,0.7036099002558668,0.9478866787945848,0.27588428216027894,0.879189059207011,1.0223462073266556,0.019760322570800782,0.0007438487604742283,10.0,0.0,9.870418133735656,2.029259756898629
Test_Data,MLP128,"(True, False, False, False)",1.0,0.0,-1.0,0.0,500.0,0.0,500.0,0.0,0.4057273488111462,0.06436741567516215,0.38774954466013306,0.42457156507322474,0.5997633609668401,0.08318007202040252,0.5751514898319008,0.626718759670947,0.5133386918405977,0.08188341129297055,0.06958779553644535,0.011606743464157033,2.926328538534006,0.5400064020118672,0.831439911838584,0.38902482182206105,0.736028542351579,0.9306128879149586,1.1201871309167388,0.4821862583304465,0.9990025937279043,1.2670821242159163,1.0513804965998408,0.4908704907222914,0.06048717242778296,0.030679236777554915,4.815479747470553,2.1170417883560275,0.6185836303248652,0.2201555361541849,0.5614475239497867,0.68541381397151,0.9056485000511478,0.3263675685433197,0.824813467419008,1.0014877910624964,0.0196541690826416,0.0007443129440076808,10.0,0.0,10.16503984928131,2.2810483464343694
Test_Data,MLP128,"(True, False, False, False)",1.0,0.0,-1.0,0.0,700.0,0.0,700.0,0.0,0.3932309874300524,0.0535633880741006,0.38331952102389966,0.4047040898220311,0.5790403407677215,0.07808675980981666,0.5593444752841219,0.6016833282682842,0.49759671227736396,0.06847170857818705,0.06744184013061204,0.008913973906516685,2.8145006373306733,0.4949619531520423,0.7739450617342475,0.2706134680083413,0.7054289077133492,0.8508030503696385,1.0504443791764344,0.3311840421725088,0.9703823457993868,1.1410937036779045,0.9791832993101823,0.34252685829659013,0.05578936252594703,0.020413206280303225,4.53310309036556,1.4242273564951013,0.58358802458215,0.15678234576566175,0.5441461391849881,0.6272080817715721,0.852130406675245,0.22580180675365272,0.7963000872238216,0.9170743418738156,0.019497385025024416,0.0006146138756185609,10.0,0.0,11.222650470733642,2.345685603766475
Test_Data,MLP128,"(True, False, False, True)",1.0,0.0,-1.0,0.0,50.0,0.0,50.0,0.0,0.7079411805047634,0.10114018097115712,0.6826137901421222,0.7276438109691877,0.9852417550561318,0.14680246419216364,0.9487794291323144,1.0283262681963876,0.8956252843383491,0.1277186946197,0.12189241487837911,0.015552407215373746,4.029503390914904,0.7465782226546783,1.7559952492367783,0.3311361883406687,1.6726841108887622,1.848041569094508,2.3565071189867597,0.48268335595345996,2.2282535011016,2.495893498544756,2.2220826795043376,0.42237245457742323,0.1342663739424141,0.02977010154893104,8.752184673573401,2.308877006411624,1.231968214870771,0.169680703578851,1.1925013359349603,1.2755639214946843,1.813649966046912,0.3151111084841954,1.732982378689351,1.9069148867499415,0.019877529144287108,0.0006311615388075908,10.0,0.0,3.4991237449645998,0.3029793817397888
Test_Data,MLP128,"(True, False, False, True)",1.0,0.0,-1.0,0.0,100.0,0.0,100.0,0.0,0.49897430037723056,0.07167270948795129,0.47941895733622836,0.5178031105552057,0.7303302267101123,0.10835736837104176,0.7064642827111155,0.7593604102904885,0.6313074844741717,0.09094732609542815,0.08472345331404872,0.01200145627960951,3.3416340817734436,0.6348923076533535,0.9324054513445172,0.14257881223283436,0.8949106155249804,0.9739615998906321,1.2794949527463264,0.20935241735045704,1.2292261324615092,1.3427836213631255,1.1796452646982774,0.1804022545794616,0.06926331217925676,0.011812977947759202,5.371803772151287,1.4402208660588633,0.7156898758608737,0.08494154437149774,0.692391787121424,0.736966977766571,1.0454011454552201,0.14145891298586308,1.0086812261187719,1.0883297835547419,0.020098662376403807,0.000928848955463841,10.0,0.0,4.558529691696167,0.32283810942157404
Test_Data,MLP128,"(True, False, False, True)",1.0,0.0,-1.0,0.0,300.0,0.0,300.0,0.0,0.32301591716222466,0.02713528402800605,0.3164314717860404,0.33040784135093637,0.4905195057996069,0.0491157024790519,0.47535163937340763,0.5047429877486436,0.40869463841632864,0.03476105272106095,0.05478658224557588,0.004197965125488331,2.477530998172788,0.5412480121996617,0.43059401287873855,0.03737736736225473,0.4212910044784527,0.43905344446534883,0.5931651569704901,0.06374687687418223,0.5745608692198028,0.6070808001517675,0.5446804786562022,0.04639273679091885,0.03230472654436722,0.003703456021018152,2.706521561404446,0.9468750759092824,0.37680496502048166,0.026152630745116055,0.3697562713342324,0.3828401635140123,0.5452445731427266,0.04638732311063943,0.5491805390256324,0.5529109178136236,0.019978156089782716,0.0008417151296524107,10.0,0.0,8.859215025901795,0.8426143069408752
Test_Data,MLP128,"(True, False, False, True)",1.0,0.0,-1.0,0.0,500.0,0.0,500.0,0.0,0.2938584814963782,0.02768575048584855,0.2858566183012029,0.30157673280648145,0.4501722762684414,0.05116786731857508,0.43738588273742357,0.46458351183379437,0.3718116634680678,0.035453409583322715,0.04982309280820768,0.004042288133884708,2.3434451148081394,0.5591228372840741,0.3615929627675113,0.037848532500247285,0.35275815957319173,0.37237398717273784,0.4940582986628344,0.062342756183039603,0.47670828734345255,0.510429658719217,0.4574085678214339,0.04737840640746694,0.027303093915693855,0.0035559772592200513,2.214960577836576,0.7914242978740673,0.3277257221319448,0.02669982178467125,0.3203287698828177,0.335875682520994,0.47391121512014833,0.044833454058702114,0.46212811603881637,0.4872338095341132,0.019782376289367676,0.0007852435953915705,10.0,0.0,9.681969890594482,0.8513185345643521
Test_Data,MLP128,"(True, False, False, True)",1.0,0.0,-1.0,0.0,700.0,0.0,700.0,0.0,0.28452119032543444,0.024181009301674508,0.2779097352174473,0.2917886804443712,0.43685845293781034,0.04549536724145203,0.4259657833837922,0.4496930739889596,0.35999310466199025,0.030966837558421337,0.04830532665152761,0.004022819476109191,2.2254322960941666,0.5099253426691199,0.3505853148408049,0.049802824960831486,0.33886729389168013,0.36397608632693296,0.47902002133303256,0.07744401239830775,0.46044497956490993,0.49722177712186577,0.4433936698165734,0.0618215963445362,0.02654187468054941,0.004314756799524493,2.094908524807068,0.813422204506022,0.31755325258311967,0.031793858793887714,0.3100669744074063,0.323404664103357,0.45987858268237014,0.0516805461567282,0.446434520046224,0.47695119529350155,0.019775643348693847,0.0007337879779883566,10.0,0.0,9.718226284980775,1.2734794867728554
