type,regressor,preprocess_params,interaction_degree_mean,interaction_degree_std,reduction_factors_mean,reduction_factors_std,test_param_mean,test_param_std,training_size_mean,training_size_std,RMax_MAE_mean,RMax_MAE_std,RMax_MAE_bs_ci_low,RMax_MAE_bs_ci_up,RMax_RMSE_mean,RMax_RMSE_std,RMax_RMSE_bs_ci_low,RMax_RMSE_bs_ci_up,RMax_time_err_mean,RMax_time_err_std,RMax_relative_err_mean,RMax_relative_err_std,RMax_max_error_mean,RMax_max_error_std,MAE_mean,MAE_std,MAE_bs_ci_low,MAE_bs_ci_up,RMSE_mean,RMSE_std,RMSE_bs_ci_low,RMSE_bs_ci_up,pred_time_mean,pred_time_std,eval_reps_mean,eval_reps_std,fit_time_mean,fit_time_std
Test_Data,RF,"(False, True, True, True)",1.0,0.0,-1.0,0.0,0.0,0.0,700.0,0.0,0.9869076260716124,0.06781119281187067,0.96621202198013,1.0050743734056125,1.3563792327604633,0.10513696345414343,1.329335485445585,1.3822712556264958,0.0016705588900663524,0.00011639587567379408,0.07495449594111216,0.0061483348451552245,5.2632421875,0.9376436926917311,0.9869076260716124,0.06781119281187067,0.9689121753677058,1.004226700728819,1.3563792327604633,0.10513696345414343,1.329483544255341,1.3824616522416737,1.3387406873703003,0.022256757290746356,100.0,0.0,0.06538650989532471,0.0024595432306374204
